-0.428049,-0.903755
-0.264077,-0.964502
-0.073758,-0.997276
0.124892,-0.992170
0.309701,-0.950834
0.465217,-0.885197
-0.683065,-0.730358
-0.569921,-0.821700
-0.318580,-0.704937
-0.148226,-0.704937
0.022129,-0.704937
0.192484,-0.704937
0.362839,-0.704937
0.603247,-0.797554
0.706410,-0.707803
-0.800488,-0.599349
-0.574113,-0.557405
-0.403758,-0.557405
-0.233403,-0.557405
-0.063048,-0.557405
0.107307,-0.557405
0.277662,-0.557405
0.448017,-0.557405
0.742774,-0.669542
0.816647,-0.577137
-0.896556,-0.442930
-0.659290,-0.409873
-0.488935,-0.409873
-0.318580,-0.409873
-0.148226,-0.409873
0.022129,-0.409873
0.192484,-0.409873
0.362839,-0.409873
0.533194,-0.409873
0.703549,-0.409873
0.905367,-0.424630
-0.961256,-0.275657
-0.744468,-0.262342
-0.574113,-0.262342
-0.403758,-0.262342
-0.233403,-0.262342
-0.063048,-0.262342
0.107307,-0.262342
0.277662,-0.262342
0.448017,-0.262342
0.618371,-0.262342
0.948888,-0.315614
0.964566,-0.263842
-0.990560,-0.137078
-0.659290,-0.114810
-0.488935,-0.114810
-0.318580,-0.114810
-0.148226,-0.114810
0.022129,-0.114810
0.192484,-0.114810
0.362839,-0.114810
0.533194,-0.114810
0.703549,-0.114810
0.991480,-0.130257
-0.999361,0.035745
-0.744468,0.032722
-0.574113,0.032722
-0.403758,0.032722
-0.233403,0.032722
-0.063048,0.032722
0.107307,0.032722
0.277662,0.032722
0.448017,0.032722
0.618371,0.032722
0.788726,0.032722
0.999418,0.034098
-0.977202,0.212312
-0.659290,0.180253
-0.488935,0.180253
-0.318580,0.180253
-0.148226,0.180253
0.022129,0.180253
0.192484,0.180253
0.362839,0.180253
0.533194,0.180253
0.703549,0.180253
0.979384,0.202010
-0.941395,0.337306
-0.744468,0.327785
-0.574113,0.327785
-0.403758,0.327785
-0.233403,0.327785
-0.063048,0.327785
0.107307,0.327785
0.277662,0.327785
0.448017,0.327785
0.618371,0.327785
0.923430,0.383766
-0.867687,0.497111
-0.659290,0.475317
-0.488935,0.475317
-0.318580,0.475317
-0.148226,0.475317
0.022129,0.475317
0.192484,0.475317
0.362839,0.475317
0.533194,0.475317
0.828619,0.559814
0.878469,0.477800
-0.766974,0.641678
-0.677755,0.735288
-0.403758,0.622848
-0.233403,0.622848
-0.063048,0.622848
0.107307,0.622848
0.277662,0.622848
0.448017,0.622848
0.704552,0.709653
-0.535856,0.844309
-0.382150,0.924101
-0.148226,0.770380
0.022129,0.770380
0.192484,0.770380
0.426093,0.904680
0.569105,0.822265
-0.246434,0.969160
-0.068525,0.997649
0.116112,0.993236
0.289536,0.957167
