-0.363291,-0.931676
-0.285564,-0.958360
-0.201774,-0.979432
-0.113315,-0.993559
-0.022083,-0.999756
0.069702,-0.997568
0.159755,-0.987157
0.245995,-0.969271
0.326774,-0.945102
-0.497527,-0.867448
-0.428049,-0.903755
-0.318580,-0.852468
-0.233403,-0.852468
-0.148226,-0.852468
-0.063048,-0.852468
0.022129,-0.852468
0.107307,-0.852468
0.192484,-0.852468
0.277662,-0.852468
0.391634,-0.920121
0.465217,-0.885197
-0.620844,-0.783934
-0.563764,-0.825936
-0.446347,-0.778703
-0.361169,-0.778703
-0.275992,-0.778703
-0.190814,-0.778703
-0.105637,-0.778703
-0.020459,-0.778703
0.064718,-0.778703
0.149896,-0.778703
0.235073,-0.778703
0.320250,-0.778703
0.405428,-0.778703
0.533055,-0.846080
0.594538,-0.804068
-0.683065,-0.730358
-0.574113,-0.704937
-0.488935,-0.704937
-0.403758,-0.704937
-0.318580,-0.704937
-0.233403,-0.704937
-0.148226,-0.704937
-0.063048,-0.704937
0.022129,-0.704937
0.107307,-0.704937
0.192484,-0.704937
0.277662,-0.704937
0.362839,-0.704937
0.448017,-0.704937
0.533194,-0.704937
0.659441,-0.751756
0.706410,-0.707803
-0.743568,-0.668660
-0.616701,-0.631171
-0.531524,-0.631171
-0.446347,-0.631171
-0.361169,-0.631171
-0.275992,-0.631171
-0.190814,-0.631171
-0.105637,-0.631171
-0.020459,-0.631171
0.064718,-0.631171
0.149896,-0.631171
0.235073,-0.631171
0.320250,-0.631171
0.405428,-0.631171
0.490605,-0.631171
0.575783,-0.631171
0.660960,-0.631171
0.763475,-0.645837
-0.830056,-0.557681
-0.800488,-0.599349
-0.659290,-0.557405
-0.574113,-0.557405
-0.488935,-0.557405
-0.403758,-0.557405
-0.318580,-0.557405
-0.233403,-0.557405
-0.148226,-0.557405
-0.063048,-0.557405
0.022129,-0.557405
0.107307,-0.557405
0.192484,-0.557405
0.277662,-0.557405
0.362839,-0.557405
0.448017,-0.557405
0.533194,-0.557405
0.618371,-0.557405
0.703549,-0.557405
0.816647,-0.577137
-0.874555,-0.484926
-0.851998,-0.523545
-0.701879,-0.483639
-0.616701,-0.483639
-0.531524,-0.483639
-0.446347,-0.483639
-0.361169,-0.483639
-0.275992,-0.483639
-0.190814,-0.483639
-0.105637,-0.483639
-0.020459,-0.483639
0.064718,-0.483639
0.149896,-0.483639
0.235073,-0.483639
0.320250,-0.483639
0.405428,-0.483639
0.490605,-0.483639
0.575783,-0.483639
0.660960,-0.483639
0.746138,-0.483639
0.864364,-0.502866
-0.896556,-0.442930
-0.744468,-0.409873
-0.659290,-0.409873
-0.574113,-0.409873
-0.488935,-0.409873
-0.403758,-0.409873
-0.318580,-0.409873
-0.233403,-0.409873
-0.148226,-0.409873
-0.063048,-0.409873
0.022129,-0.409873
0.107307,-0.409873
0.192484,-0.409873
0.277662,-0.409873
0.362839,-0.409873
0.448017,-0.409873
0.533194,-0.409873
0.618371,-0.409873
0.703549,-0.409873
0.788726,-0.409873
0.905367,-0.424630
-0.933119,-0.359569
-0.787056,-0.336108
-0.701879,-0.336108
-0.616701,-0.336108
-0.531524,-0.336108
-0.446347,-0.336108
-0.361169,-0.336108
-0.275992,-0.336108
-0.190814,-0.336108
-0.105637,-0.336108
-0.020459,-0.336108
0.064718,-0.336108
0.149896,-0.336108
0.235073,-0.336108
0.320250,-0.336108
0.405428,-0.336108
0.490605,-0.336108
0.575783,-0.336108
0.660960,-0.336108
0.746138,-0.336108
0.831315,-0.336108
0.938856,-0.344309
-0.961256,-0.275657
-0.829645,-0.262342
-0.744468,-0.262342
-0.659290,-0.262342
-0.574113,-0.262342
-0.488935,-0.262342
-0.403758,-0.262342
-0.318580,-0.262342
-0.233403,-0.262342
-0.148226,-0.262342
-0.063048,-0.262342
0.022129,-0.262342
0.107307,-0.262342
0.192484,-0.262342
0.277662,-0.262342
0.362839,-0.262342
0.448017,-0.262342
0.533194,-0.262342
0.618371,-0.262342
0.703549,-0.262342
0.788726,-0.262342
0.873904,-0.262342
0.964566,-0.263842
-0.981149,-0.193251
-0.872234,-0.188576
-0.787056,-0.188576
-0.701879,-0.188576
-0.616701,-0.188576
-0.531524,-0.188576
-0.446347,-0.188576
-0.361169,-0.188576
-0.275992,-0.188576
-0.190814,-0.188576
-0.105637,-0.188576
-0.020459,-0.188576
0.064718,-0.188576
0.149896,-0.188576
0.235073,-0.188576
0.320250,-0.188576
0.405428,-0.188576
0.490605,-0.188576
0.575783,-0.188576
0.660960,-0.188576
0.746138,-0.188576
0.831315,-0.188576
0.979481,-0.201536
-0.992217,-0.124523
-0.829645,-0.114810
-0.744468,-0.114810
-0.659290,-0.114810
-0.574113,-0.114810
-0.488935,-0.114810
-0.403758,-0.114810
-0.318580,-0.114810
-0.233403,-0.114810
-0.148226,-0.114810
-0.063048,-0.114810
0.022129,-0.114810
0.107307,-0.114810
0.192484,-0.114810
0.277662,-0.114810
0.362839,-0.114810
0.448017,-0.114810
0.533194,-0.114810
0.618371,-0.114810
0.703549,-0.114810
0.788726,-0.114810
0.873904,-0.114810
0.992911,-0.118860
-0.999082,-0.042831
-0.872234,-0.041044
-0.787056,-0.041044
-0.701879,-0.041044
-0.616701,-0.041044
-0.531524,-0.041044
-0.446347,-0.041044
-0.361169,-0.041044
-0.275992,-0.041044
-0.190814,-0.041044
-0.105637,-0.041044
-0.020459,-0.041044
0.064718,-0.041044
0.149896,-0.041044
0.235073,-0.041044
0.320250,-0.041044
0.405428,-0.041044
0.490605,-0.041044
0.575783,-0.041044
0.660960,-0.041044
0.746138,-0.041044
0.831315,-0.041044
0.998999,-0.044739
-0.999361,0.035745
-0.829645,0.032722
-0.744468,0.032722
-0.659290,0.032722
-0.574113,0.032722
-0.488935,0.032722
-0.403758,0.032722
-0.318580,0.032722
-0.233403,0.032722
-0.148226,0.032722
-0.063048,0.032722
0.022129,0.032722
0.107307,0.032722
0.192484,0.032722
0.277662,0.032722
0.362839,0.032722
0.448017,0.032722
0.533194,0.032722
0.618371,0.032722
0.703549,0.032722
0.788726,0.032722
0.873904,0.032722
0.999418,0.034098
-0.993871,0.110543
-0.872234,0.106487
-0.787056,0.106487
-0.701879,0.106487
-0.616701,0.106487
-0.531524,0.106487
-0.446347,0.106487
-0.361169,0.106487
-0.275992,0.106487
-0.190814,0.106487
-0.105637,0.106487
-0.020459,0.106487
0.064718,0.106487
0.149896,0.106487
0.235073,0.106487
0.320250,0.106487
0.405428,0.106487
0.490605,0.106487
0.575783,0.106487
0.660960,0.106487
0.746138,0.106487
0.831315,0.106487
0.993317,0.115414
-0.981136,0.193319
-0.829645,0.180253
-0.744468,0.180253
-0.659290,0.180253
-0.574113,0.180253
-0.488935,0.180253
-0.403758,0.180253
-0.318580,0.180253
-0.233403,0.180253
-0.148226,0.180253
-0.063048,0.180253
0.022129,0.180253
0.107307,0.180253
0.192484,0.180253
0.277662,0.180253
0.362839,0.180253
0.448017,0.180253
0.533194,0.180253
0.618371,0.180253
0.703549,0.180253
0.788726,0.180253
0.873904,0.180253
0.982793,0.184710
-0.966559,0.256446
-0.872234,0.254019
-0.787056,0.254019
-0.701879,0.254019
-0.616701,0.254019
-0.531524,0.254019
-0.446347,0.254019
-0.361169,0.254019
-0.275992,0.254019
-0.190814,0.254019
-0.105637,0.254019
-0.020459,0.254019
0.064718,0.254019
0.149896,0.254019
0.235073,0.254019
0.320250,0.254019
0.405428,0.254019
0.490605,0.254019
0.575783,0.254019
0.660960,0.254019
0.746138,0.254019
0.831315,0.254019
0.963670,0.267095
-0.941395,0.337306
-0.829645,0.327785
-0.744468,0.327785
-0.659290,0.327785
-0.574113,0.327785
-0.488935,0.327785
-0.403758,0.327785
-0.318580,0.327785
-0.233403,0.327785
-0.148226,0.327785
-0.063048,0.327785
0.022129,0.327785
0.107307,0.327785
0.192484,0.327785
0.277662,0.327785
0.362839,0.327785
0.448017,0.327785
0.533194,0.327785
0.618371,0.327785
0.703549,0.327785
0.788726,0.327785
0.936304,0.351190
-0.908363,0.418183
-0.787056,0.401551
-0.701879,0.401551
-0.616701,0.401551
-0.531524,0.401551
-0.446347,0.401551
-0.361169,0.401551
-0.275992,0.401551
-0.190814,0.401551
-0.105637,0.401551
-0.020459,0.401551
0.064718,0.401551
0.149896,0.401551
0.235073,0.401551
0.320250,0.401551
0.405428,0.401551
0.490605,0.401551
0.575783,0.401551
0.660960,0.401551
0.746138,0.401551
0.900456,0.434948
-0.867687,0.497111
-0.744468,0.475317
-0.659290,0.475317
-0.574113,0.475317
-0.488935,0.475317
-0.403758,0.475317
-0.318580,0.475317
-0.233403,0.475317
-0.148226,0.475317
-0.063048,0.475317
0.022129,0.475317
0.107307,0.475317
0.192484,0.475317
0.277662,0.475317
0.362839,0.475317
0.448017,0.475317
0.533194,0.475317
0.618371,0.475317
0.703549,0.475317
0.856494,0.516156
0.878469,0.477800
-0.820140,0.572163
-0.701879,0.549082
-0.616701,0.549082
-0.531524,0.549082
-0.446347,0.549082
-0.361169,0.549082
-0.275992,0.549082
-0.190814,0.549082
-0.105637,0.549082
-0.020459,0.549082
0.064718,0.549082
0.149896,0.549082
0.235073,0.549082
0.320250,0.549082
0.405428,0.549082
0.490605,0.549082
0.575783,0.549082
