701,732,731
572,604,571
986,987,996
995,986,996
976,991,990
807,777,778
280,249,281
191,190,162
190,191,220
159,160,187
134,160,159
733,702,703
794,766,795
766,796,795
796,825,824
825,796,797
994,993,984
993,983,984
968,983,982
849,821,850
821,849,820
791,821,820
821,791,792
697,696,665
818,788,789
898,921,897
953,932,933
975,976,990
987,997,996
988,997,987
868,867,841
63,87,86
87,111,86
219,190,220
222,221,192
191,221,220
221,191,192
211,210,182
211,183,212
183,211,182
55,54,35
30,29,14
16,3,4
17,16,4
17,4,5
18,17,5
16,17,32
33,17,18
17,33,32
31,16,32
46,27,47
46,26,27
413,446,445
166,194,165
194,166,195
224,194,195
293,261,262
261,293,292
261,231,262
260,261,292
260,259,229
258,259,290
289,258,290
258,289,257
161,188,187
160,161,187
247,248,278
374,375,407
375,374,342
734,733,703
737,706,738
794,765,766
796,823,795
823,796,824
573,607,606
607,573,574
965,964,947
965,948,980
948,965,947
925,946,945
964,946,947
851,852,877
852,851,825
825,851,824
826,825,797
826,827,853
826,852,825
852,826,853
879,878,853
878,852,853
852,878,877
878,901,877
902,878,879
878,902,901
880,881,904
881,905,904
905,881,882
827,854,853
854,880,879
854,879,853
985,994,984
985,986,995
994,985,995
926,925,904
905,926,904
946,926,947
926,946,925
876,849,850
876,875,849
923,899,900
762,793,792
700,701,731
666,697,665
793,822,792
821,822,850
822,821,792
278,279,309
279,310,309
605,604,572
605,638,604
874,875,900
899,874,900
790,791,820
663,694,662
696,664,665
727,696,697
433,401,434
466,433,434
566,599,598
599,566,567
942,921,943
942,962,941
962,961,941
961,978,960
961,940,941
940,961,960
961,979,978
979,961,962
953,952,932
978,977,960
992,977,978
976,977,991
977,992,991
914,890,891
890,914,913
989,975,990
974,989,988
989,974,975
354,386,353
386,354,387
749,748,717
740,741,771
641,672,640
672,671,640
702,672,703
671,672,702
741,710,742
744,713,745
586,585,553
836,835,807
910,886,887
457,491,490
491,523,490
986,972,987
932,911,933
911,910,887
910,911,932
888,911,887
889,890,913
889,888,863
868,842,869
842,868,841
872,898,897
872,845,846
872,871,845
871,872,897
896,871,897
312,280,281
312,311,280
193,222,192
194,193,165
193,164,165
164,193,192
163,135,136
191,163,192
163,164,192
164,163,136
163,191,162
135,163,162
166,138,139
138,166,165
111,110,86
110,111,136
135,110,136
108,85,109
85,108,84
57,38,58
57,79,78
79,57,58
133,108,109
134,133,109
133,134,159
6,18,5
101,100,77
101,77,78
34,33,18
54,34,35
27,28,47
28,27,12
1,2,14
15,30,14
31,15,16
