96,106,95
106,105,95
26,16,27
16,26,15
14,23,22
3,10,2
3,11,10
11,3,4
10,9,2
9,1,2
105,94,95
112,111,101
106,113,105
102,112,101
80,81,92
48,36,37
25,26,37
36,25,37
26,25,15
49,50,61
49,48,37
28,39,27
6,16,15
23,24,34
23,33,22
33,23,34
13,14,22
5,12,4
12,11,4
12,13,22
13,12,5
19,9,10
1,8,0
9,8,1
94,84,95
50,62,61
111,100,101
86,74,75
87,86,75
114,113,106
107,106,96
107,114,106
116,122,121
116,108,109
81,69,70
80,69,81
26,38,37
38,26,27
38,49,37
49,38,50
38,39,50
39,38,27
40,39,28
35,46,34
24,35,34
32,33,44
33,32,22
11,20,10
20,31,30
19,20,30
20,19,10
6,7,16
8,7,0
16,17,27
17,28,27
7,17,16
17,7,8
104,94,105
104,93,94
83,84,94
83,93,82
93,83,94
71,83,82
73,62,74
62,73,61
74,63,75
62,63,74
75,63,64
119,111,112
119,118,111
117,116,109
116,117,122
86,97,96
97,86,87
107,97,108
97,107,96
115,107,108
116,115,108
114,115,120
107,115,114
120,115,121
115,116,121
91,80,92
103,91,92
91,79,80
91,102,101
91,103,102
89,99,88
99,89,100
69,58,70
46,45,34
45,33,34
33,45,44
29,19,30
29,40,28
41,29,30
29,41,40
21,12,22
21,32,31
12,21,11
32,21,22
20,21,31
21,20,11
60,71,59
60,49,61
48,60,59
49,60,48
84,85,95
85,96,95
85,86,96
86,85,74
73,85,84
85,73,74
51,62,50
39,51,50
40,51,39
51,63,62
118,110,111
117,110,118
110,100,111
110,117,109
110,99,100
99,110,109
117,123,122
123,117,118
88,98,87
108,98,109
98,99,109
99,98,88
97,98,108
98,97,87
79,78,67
79,68,80
68,79,67
68,69,80
18,8,9
17,18,28
19,18,9
18,17,8
29,18,19
18,29,28
43,32,44
32,43,31
43,55,54
55,43,44
76,87,75
76,75,64
76,88,87
65,76,64
65,53,54
53,65,64
72,73,84
73,72,61
83,72,84
72,60,61
72,83,71
60,72,71
90,91,101
100,90,101
91,90,79
89,90,100
78,90,89
90,78,79
55,66,54
66,55,67
66,65,54
78,66,67
68,57,69
57,58,69
57,47,58
57,45,46
47,57,46
42,41,30
31,42,30
43,42,31
42,43,54
42,53,41
53,42,54
52,51,40
63,52,64
41,52,40
51,52,63
52,53,64
53,52,41
77,78,89
76,77,88
77,89,88
77,76,65
77,66,78
66,77,65
56,55,44
55,56,67
45,56,44
56,68,67
56,57,68
57,56,45
